#{"t_start": 1764686546.8900163, "env_id": "None"}
r,l,t
52.91,38,291.970183
52.91,38,292.002508
52.91,38,292.050591
52.91,38,292.082743
52.91,38,292.119694
52.91,38,292.162023
52.91,38,292.52931
52.91,38,292.577658
52.91,38,292.620364
52.91,38,292.657502
52.91,38,292.706023
52.91,38,292.753997
52.91,38,292.78584
52.91,38,292.820956
52.91,38,292.865625
52.91,38,292.897659
52.91,38,292.945331
52.91,38,292.977668
52.91,38,293.009978
52.91,38,293.041834
52.91,38,293.090331
52.91,38,293.122248
52.91,38,293.170664
52.91,38,293.234684
52.91,38,293.298419
52.91,38,293.346326
52.91,38,293.394324
52.91,38,293.441685
52.91,38,293.47366
52.91,38,293.521652
52.91,38,293.553984
52.91,38,293.602491
52.91,38,293.642846
52.91,38,293.98782
52.91,38,294.022277
52.91,38,294.068663
52.91,38,294.100595
52.91,38,294.148211
52.91,38,294.179992
52.91,38,294.227898
52.91,38,294.259977
52.91,38,294.3106
52.91,38,294.372163
52.91,38,294.404483
52.91,38,294.452477
52.91,38,294.500086
52.91,38,294.532141
52.91,38,294.579883
52.91,38,294.623702
52.91,38,294.659936
52.91,38,294.692317
52.91,38,294.739814
52.91,38,294.772143
52.91,38,294.823884
52.91,38,294.852073
52.91,38,294.900061
52.91,38,294.931712
52.91,38,294.979634
52.91,38,295.011968
52.91,38,295.412975
52.91,38,295.460514
52.91,38,295.508572
52.91,38,295.540799
52.91,38,295.589297
52.91,38,295.624808
52.91,38,295.672144
52.91,38,295.702066
52.91,38,295.750079
52.91,38,295.798302
52.91,38,295.830243
52.91,38,295.878677
52.91,38,295.910958
52.91,38,295.958938
52.91,38,295.999407
52.91,38,296.007049
52.91,38,296.025522
52.91,38,296.039093
52.91,38,296.054852
52.91,38,296.070758
52.91,38,296.102473
52.91,38,296.134798
52.91,38,296.182845
52.91,38,296.225862
52.91,38,296.262965
52.91,38,296.295296
52.91,38,296.34331
52.91,38,296.710837
52.91,38,296.742797
52.91,38,296.791276
52.91,38,296.827095
52.91,38,296.871606
52.91,38,296.90392
52.91,38,296.936256
52.91,38,296.984761
52.91,38,297.016742
52.91,38,297.048347
52.91,38,297.096265
52.91,38,297.127616
52.91,38,297.159936
52.91,38,297.210284
52.91,38,297.288285
52.91,38,297.336772
52.91,38,297.384772
52.91,38,297.44791
52.91,38,297.495862
52.91,38,297.511936
52.91,38,297.52814
52.91,38,297.544277
52.91,38,297.561233
52.91,38,297.585447
52.91,38,297.593307
52.91,38,297.625065
52.91,38,297.640142
52.91,38,297.944771
52.91,38,297.977099
52.91,38,298.029025
52.91,38,298.057927
52.91,38,298.106535
52.91,38,298.138753
52.91,38,298.187258
52.91,38,298.229066
52.91,38,298.267249
52.91,38,298.298884
52.91,38,298.346953
52.91,38,298.395012
52.91,38,298.429224
52.91,38,298.490776
52.91,38,298.538187
52.91,38,298.586581
52.91,38,298.62939
52.91,38,298.666748
52.91,38,298.698721
52.91,38,298.747951
52.91,38,298.794255
52.91,38,298.82985
52.91,38,298.874109
52.91,38,298.906432
52.91,38,298.954918
52.91,38,298.986953
52.91,38,299.035238
52.91,38,299.479362
52.91,38,299.547904
52.91,38,299.58008
52.91,38,299.6438
52.91,38,299.676025
52.91,38,299.724578
52.91,38,299.756908
52.91,38,299.804931
52.91,38,299.837241
52.91,38,299.885744
52.91,38,299.922088
52.91,38,299.965491
52.91,38,299.997315
52.91,38,300.03159
52.91,38,300.082687
52.91,38,300.126072
52.91,38,300.157911
52.91,38,300.206416
52.91,38,300.23848
52.91,38,300.286763
52.91,38,300.351107
52.91,38,300.38341
52.91,38,300.43234
52.91,38,300.479064
52.91,38,300.511397
52.91,38,300.575086
52.91,38,300.606895
52.91,38,300.975059
52.91,38,301.023549
52.91,38,301.055383
52.91,38,301.103373
52.91,38,301.135515
52.91,38,301.18303
52.91,38,301.215003
52.91,38,301.246957
52.91,38,301.294726
52.91,38,301.342724
52.91,38,301.422918
-3.910526,1200,303.245826
52.91,38,303.278026
52.91,38,303.326019
52.91,38,303.357986
52.91,38,303.406354
52.91,38,303.454364
52.91,38,303.502885
52.91,38,303.557677
52.91,38,303.615941
52.91,38,303.677849
52.91,38,303.709863
52.91,38,303.741857
52.91,38,303.790179
52.91,38,304.126515
52.91,38,304.158344
52.91,38,304.206649
52.91,38,304.237673
52.91,38,304.270024
52.91,38,304.318515
52.91,38,304.350852
52.91,38,304.398882
52.91,38,304.438187
52.91,38,304.479027
52.91,38,304.511016
52.91,38,304.558633
52.91,38,304.606345
52.91,38,304.638184
52.91,38,304.702343
52.91,38,304.738694
52.91,38,304.76672
52.91,38,304.814413
52.91,38,304.846311
52.91,38,304.894176
52.91,38,304.926494
52.91,38,304.974503
52.91,38,305.018223
52.91,38,305.05482
52.91,38,305.086923
52.91,38,305.118602
52.91,38,305.166716
52.91,38,305.535661
52.91,38,305.584199
52.91,38,305.631571
52.91,38,305.695175
52.91,38,305.743317
52.91,38,305.791658
52.91,38,305.824002
52.91,38,305.872488
52.91,38,305.904331
52.91,38,305.940381
52.91,38,305.985157
52.91,38,306.021504
52.91,38,306.064944
52.91,38,306.112834
52.91,38,306.144803
52.91,38,306.192659
52.91,38,306.224477
52.91,38,306.272988
52.91,38,306.305312
52.91,38,306.353878
52.91,38,306.386154
52.91,38,306.434165
52.91,38,306.465884
52.91,38,306.514063
52.91,38,306.545792
52.91,38,306.593856
52.91,38,307.040657
52.91,38,307.072984
52.91,38,307.12098
52.91,38,307.154831
52.91,38,307.201817
52.91,38,307.242094
52.91,38,307.282174
52.91,38,307.314075
52.91,38,307.345788
52.91,38,307.393792
52.91,38,307.442144
52.91,38,307.474472
52.91,38,307.506801
52.91,38,307.554813
52.91,38,307.603305
52.91,38,307.666731
52.91,38,307.73121
52.91,38,307.79474
52.91,38,307.843143
52.91,38,307.875465
52.91,38,307.907762
52.91,38,307.956297
52.91,38,307.988626
52.91,38,308.037123
52.91,38,308.073474
52.91,38,308.101297
52.91,38,308.149528
52.91,38,308.487124
52.91,38,308.535624
52.91,38,308.567613
52.91,38,308.614797
52.91,38,308.679461
52.91,38,308.727963
52.91,38,308.889124
52.91,38,308.952787
52.91,38,309.001286
52.91,38,309.033355
52.91,38,309.065342
52.91,38,309.112994
52.91,38,309.14582
52.91,38,309.197399
52.91,38,309.224963
52.91,38,309.273447
52.91,38,309.30578
52.91,38,309.3462
52.91,38,309.386594
52.91,38,309.418944
52.91,38,309.467433
52.91,38,309.4993
52.91,38,309.531598
52.91,38,309.579139
52.91,38,309.658282
52.91,38,309.722004
52.91,38,309.786236
52.91,38,310.203282
52.91,38,310.247393
52.91,38,310.284111
52.91,38,310.315856
52.91,38,310.379434
52.91,38,310.411277
52.91,38,310.459706
52.91,38,310.508272
52.91,38,310.548259
52.91,38,310.594415
52.91,38,310.635887
52.91,38,310.684095
52.91,38,310.732357
52.91,38,310.764215
52.91,38,310.812767
52.91,38,310.848796
52.91,38,310.893106
52.91,38,310.925427
52.91,38,310.972938
52.91,38,311.037594
52.91,38,311.069924
52.91,38,311.118414
52.91,38,311.152303
52.91,38,311.197758
52.91,38,311.245583
52.91,38,311.277256
52.91,38,311.309247
52.91,38,311.678605
52.91,38,311.734678
52.91,38,311.790086
52.91,38,311.822409
52.91,38,311.870407
52.91,38,311.902747
52.91,38,311.935079
52.91,38,311.982924
52.91,38,312.031287
52.91,38,312.063374
52.91,38,312.111258
52.91,38,312.159412
52.91,38,312.191623
52.91,38,312.240077
52.91,38,312.271906
52.91,38,312.341094
52.91,38,312.400054
52.91,38,312.431568
52.91,38,312.479601
52.91,38,312.511736
52.91,38,312.5599
52.91,38,312.591741
52.91,38,312.640054
52.91,38,312.688081
52.91,38,312.720408
52.91,38,312.767889
52.91,38,312.800022
52.91,38,313.165556
52.91,38,313.199477
52.91,38,313.245569
52.91,38,313.277398
52.91,38,313.325888
52.91,38,313.358073
52.91,38,313.406244
52.91,38,313.45458
52.91,38,313.486554
52.91,38,313.518884
52.91,38,313.567375
52.91,38,313.59912
52.91,38,313.653014
52.91,38,313.694748
52.91,38,313.726539
52.91,38,313.776809
52.91,38,313.822399
52.91,38,313.870383
52.91,38,313.902725
52.91,38,313.951219
52.91,38,313.98286
52.91,38,314.01473
52.91,38,314.062894
52.91,38,314.110733
52.91,38,314.158883
52.91,38,314.191052
52.91,38,314.239127
52.91,38,314.575882
52.91,38,314.623876
52.91,38,314.687548
52.91,38,314.719371
52.91,38,314.767379
52.91,38,314.815274
52.91,38,314.854201
52.91,38,314.895535
52.91,38,314.927908
52.91,38,314.975753
52.91,38,315.007704
52.91,38,315.040035
52.91,38,315.088045
52.91,38,315.136539
52.91,38,315.185036
52.91,38,315.217374
52.91,38,315.265335
52.91,38,315.297368
52.91,38,315.345534
52.91,38,315.409113
52.91,38,315.457062
52.91,38,315.5052
52.91,38,315.537039
52.91,38,315.585035
52.91,38,315.633362
52.91,38,315.680706
52.91,38,315.712701
52.91,38,316.047378
52.91,38,316.079353
52.91,38,316.129812
52.905,39,316.191518
52.91,38,316.239518
52.91,38,316.271853
52.91,38,316.320353
52.91,38,316.356804
52.91,38,316.40068
52.91,38,316.432777
52.91,38,316.480846
52.91,38,316.513196
52.91,38,316.561326
52.91,38,316.593347
52.91,38,316.640575
52.91,38,316.688344
52.91,38,316.720342
52.91,38,316.768844
52.91,38,316.801187
52.91,38,316.849261
52.91,38,316.881357
52.91,38,316.929354
52.91,38,316.961325
52.91,38,317.009401
52.91,38,317.041509
52.91,38,317.073845
52.91,38,317.121836
52.91,38,317.491997
52.91,38,317.540498
52.91,38,317.572632
52.91,38,317.62083
52.91,38,317.6599
52.91,38,317.701672
52.91,38,317.73399
52.91,38,317.781932
52.91,38,317.813738
52.91,38,317.882957
52.91,38,317.909663
52.91,38,317.960788
52.91,38,317.990502
52.91,38,318.038499
52.91,38,318.070833
52.91,38,318.103168
52.91,38,318.151564
52.91,38,318.183344
52.91,38,318.247168
52.91,38,318.279529
52.91,38,318.327344
52.91,38,318.375329
52.91,38,318.407662
52.91,38,318.45617
52.91,38,318.488488
52.91,38,318.520806
52.91,38,318.569323
52.91,38,318.90665
52.91,38,318.955142
52.91,38,318.987485
52.91,38,319.01951
52.91,38,319.067822
52.91,38,319.100014
52.91,38,319.147486
52.91,38,319.179637
52.91,38,319.211645
52.91,38,319.2639
52.91,38,319.310091
52.91,38,319.356251
52.91,38,319.388518
52.91,38,319.420805
52.91,38,319.468809
52.91,38,319.50115
52.91,38,319.549298
52.91,38,319.581212
52.91,38,319.613109
52.91,38,319.664433
52.91,38,319.708162
52.91,38,319.756146
52.91,38,319.790561
52.91,38,319.820814
52.91,38,319.869238
52.91,38,319.909075
52.91,38,319.965174
52.91,38,320.365811
52.91,38,320.430681
52.91,38,320.466073
52.91,38,320.54013
52.91,38,320.620063
52.91,38,320.699635
52.91,38,320.767274
52.91,38,320.827957
52.91,38,320.907647
52.91,38,320.955252
52.91,38,321.00299
52.91,38,321.051127
52.91,38,321.08333
52.91,38,321.130897
52.91,38,321.179439
52.91,38,321.211535
52.91,38,321.259627
52.91,38,321.323074
52.91,38,321.450337
52.91,38,321.529881
52.91,38,321.657932
52.91,38,321.737121
52.91,38,321.800227
52.91,38,321.869
52.91,38,321.928976
52.91,38,322.009197
52.91,38,322.073149
52.91,38,322.567268
52.91,38,322.599381
52.91,38,322.647347
52.91,38,322.695759
52.91,38,322.743316
52.91,38,322.775417
52.91,38,322.823756
52.91,38,322.856091
52.91,38,322.904126
52.91,38,322.936427
52.91,38,322.984936
52.91,38,323.01727
52.91,38,323.064984
52.91,38,323.144299
52.91,38,323.208477
52.91,38,323.256588
52.91,38,323.288428
52.91,38,323.33693
52.91,38,323.372818
52.91,38,323.433483
52.91,38,323.481733
52.91,38,323.514009
52.91,38,323.56259
52.91,38,323.594434
52.91,38,323.642929
52.91,38,323.690557
52.91,38,323.721876
52.91,38,324.105599
52.91,38,324.154075
52.91,38,324.186411
52.91,38,324.234911
52.91,38,324.283162
52.91,38,324.315244
52.91,38,324.363037
52.91,38,324.398776
52.91,38,324.459101
52.91,38,324.490924
52.91,38,324.538909
52.91,38,324.587406
52.91,38,324.628893
52.91,38,324.635745
52.91,38,324.65186
52.91,38,324.679154
52.91,38,324.696947
52.91,38,324.712029
52.91,38,324.72926
52.91,38,324.763126
52.91,38,324.811083
52.91,38,324.843411
52.91,38,324.875598
52.91,38,324.923214
52.91,38,324.971238
52.91,38,325.003573
52.91,38,325.03591
52.91,38,325.374852
52.91,38,325.423241
52.91,38,325.50158
52.91,38,325.53389
52.91,38,325.582202
52.91,38,325.630673
52.91,38,325.663068
52.91,38,325.711
52.91,38,325.743394
52.91,38,325.77585
52.91,38,325.823725
52.91,38,325.85606
52.91,38,325.904557
52.91,38,325.936805
52.91,38,325.97604
52.91,38,326.017217
52.91,38,326.049368
52.91,38,326.097212
52.91,38,326.161083
52.91,38,326.192379
52.91,38,326.240878
52.91,38,326.276407
52.91,38,326.321721
52.91,38,326.354063
52.91,38,326.386061
52.91,38,326.434389
52.91,38,326.482589
52.91,38,326.851041
52.91,38,326.883312
52.91,38,326.915036
52.91,38,326.962981
52.91,38,326.994378
52.91,38,327.042884
52.91,38,327.07845
52.91,38,327.107058
52.91,38,327.155549
52.91,38,327.187882
52.91,38,327.236369
52.91,38,327.268706
52.91,38,327.301043
52.91,38,327.333317
52.91,38,327.380935
52.91,38,327.444736
52.91,38,327.52424
52.91,38,327.579716
52.91,38,327.620811
52.91,38,327.653036
52.91,38,327.70153
52.91,38,327.733667
52.91,38,327.781038
52.91,38,327.8292
52.91,38,327.861529
52.91,38,327.893867
52.91,38,327.94206
52.91,38,328.328682
52.91,38,328.361026
52.91,38,328.409533
52.91,38,328.441861
52.91,38,328.498344
52.91,38,328.538366
52.91,38,328.60305
52.91,38,328.63535
52.91,38,328.683884
52.91,38,328.72675
52.91,38,328.763616
52.91,38,328.81103
52.91,38,328.843344
52.91,38,328.88212
52.91,38,328.923687
52.91,38,328.956031
52.91,38,329.003824
52.905,39,329.052024
52.91,38,329.084104
52.91,38,329.115796
52.91,38,329.176472
52.91,38,329.211965
52.91,38,329.260507
52.91,38,329.292786
52.91,38,329.356063
52.91,38,329.420107
52.91,38,329.48339
52.91,38,329.88465
52.91,38,329.930654
52.91,38,329.994658
52.91,38,330.058161
52.91,38,330.105947
52.91,38,330.153916
52.91,38,330.233092
52.91,38,330.285915
52.91,38,330.344626
52.91,38,330.39268
52.91,38,330.456408
52.91,38,330.51985
52.91,38,330.586358
52.91,38,330.647429
52.91,38,330.726804
52.91,38,330.790706
52.91,38,330.854993
52.91,38,330.902776
52.91,38,330.966955
52.91,38,331.030647
52.91,38,331.096829
52.91,38,331.159183
52.91,38,331.222557
-3.910526,1200,333.808982
52.91,38,333.871962
52.91,38,333.919864
52.91,38,333.984307
52.91,38,334.035101
52.91,38,334.128091
52.91,38,334.178455
52.91,38,334.197958
52.91,38,334.214454
52.91,38,334.247117
52.91,38,334.2942
52.91,38,334.329443
52.91,38,334.377323
52.91,38,334.40907
52.91,38,334.457446
52.91,38,334.505952
52.91,38,334.538262
52.91,38,334.570603
52.91,38,334.619122
52.91,38,334.651439
52.91,38,334.69879
52.91,38,334.74677
52.91,38,334.79537
52.91,38,334.842396
52.91,38,334.874598
52.91,38,334.92311
52.91,38,334.971604
52.91,38,335.324596
52.91,38,335.373093
52.91,38,335.405042
52.91,38,335.453408
52.91,38,335.496696
52.91,38,335.549083
52.91,38,335.612917
52.91,38,335.661353
52.91,38,335.72511
52.91,38,335.797467
52.91,38,335.868554
52.91,38,335.932761
52.91,38,335.998358
52.91,38,336.058573
52.91,38,336.111501
52.91,38,336.136398
52.91,38,336.214256
52.91,38,336.261228
52.91,38,336.339885
52.91,38,336.398877
52.91,38,336.452151
52.91,38,336.516365
52.91,38,336.599671
52.91,38,336.665611
52.91,38,336.724007
52.91,38,336.803855
52.91,38,336.867861
52.91,38,337.274376
52.91,38,337.304923
52.91,38,337.325847
52.91,38,337.343928
52.91,38,337.366695
52.91,38,337.389967
52.91,38,337.409362
52.91,38,337.428781
52.91,38,337.448888
52.91,38,337.470521
52.91,38,337.490389
52.91,38,337.509987
52.91,38,337.531361
52.91,38,337.549186
52.91,38,337.568218
52.91,38,337.608585
52.91,38,337.642186
52.91,38,337.694265
52.91,38,337.736188
52.91,38,337.802548
52.91,38,337.865144
52.91,38,337.92914
52.91,38,337.97744
52.91,38,338.043288
52.91,38,338.105277
52.91,38,338.16967
52.91,38,338.217553
52.91,38,338.604293
52.91,38,338.647745
52.91,38,338.695742
52.91,38,338.743703
52.91,38,338.775834
52.91,38,338.823364
52.91,38,338.887244
52.91,38,338.951884
52.91,38,339.004455
52.91,38,339.0473
52.91,38,339.079553
52.91,38,339.128066
52.91,38,339.176043
52.91,38,339.22392
52.91,38,339.272054
52.91,38,339.304904
52.91,38,339.352866
52.91,38,339.404891
52.91,38,339.465062
52.91,38,339.528581
52.91,38,339.592604
52.91,38,339.640224
52.91,38,339.705649
52.91,38,339.76854
52.91,38,339.832541
52.91,38,339.906216
52.91,38,339.944191
52.91,38,340.266019
52.91,38,340.314312
52.91,38,340.34618
52.91,38,340.409735
52.91,38,340.45785
52.91,38,340.490174
52.91,38,340.570005
52.91,38,340.60773
52.91,38,340.64994
52.91,38,340.682102
52.91,38,340.730178
52.91,38,340.778069
52.91,38,340.809954
52.91,38,340.842125
52.91,38,340.892084
52.91,38,340.953832
52.91,38,340.995867
52.91,38,341.033758
52.91,38,341.065986
52.91,38,341.113716
52.91,38,341.145638
52.91,38,341.194151
52.91,38,341.226517
52.91,38,341.258823
52.91,38,341.308936
52.91,38,341.339644
52.91,38,341.371878
52.91,38,341.709614
52.91,38,341.757337
52.91,38,341.789562
52.91,38,341.837647
52.91,38,341.869985
52.91,38,341.91848
52.91,38,341.966619
52.91,38,341.998728
52.91,38,342.030624
52.91,38,342.078977
52.91,38,342.110904
52.91,38,342.159298
52.91,38,342.20721
52.91,38,342.239111
52.91,38,342.271475
52.91,38,342.31997
52.91,38,342.352302
52.91,38,342.400808
52.91,38,342.453068
52.91,38,342.511328
52.91,38,342.611722
52.91,38,342.655321
52.91,38,342.703793
52.91,38,342.752296
52.91,38,342.784717
52.91,38,342.832513
52.91,38,342.864017
52.91,38,343.232668
52.91,38,343.264929
52.91,38,343.312832
52.91,38,343.348887
52.91,38,343.393641
52.91,38,343.441624
52.91,38,343.473468
52.91,38,343.521927
52.91,38,343.554298
52.91,38,343.586622
52.91,38,343.634592
52.91,38,343.666605
52.91,38,343.714732
52.91,38,343.746716
52.91,38,343.797105
52.91,38,343.826942
52.91,38,343.874951
52.91,38,343.922984
52.91,38,343.954896
52.91,38,343.987128
52.91,38,344.035626
52.91,38,344.084095
52.91,38,344.115627
52.91,38,344.163084
52.91,38,344.195118
52.91,38,344.229599
52.91,38,344.27515
52.91,38,344.659787
52.91,38,344.715034
52.91,38,344.755908
52.91,38,344.788086
52.91,38,344.835984
52.91,38,344.867527
52.91,38,344.915198
52.91,38,344.963439
52.91,38,344.995572
52.91,38,345.043478
52.91,38,345.090615
52.91,38,345.139083
52.91,38,345.171409
52.91,38,345.219918
52.91,38,345.253979
52.91,38,345.299924
52.91,38,345.331978
52.91,38,345.363818
52.91,38,345.416392
52.91,38,345.443579
52.91,38,345.491684
52.91,38,345.523767
52.91,38,345.588119
52.91,38,345.636309
52.91,38,345.6684
52.91,38,345.716587
52.91,38,345.748255
52.91,38,346.132535
52.91,38,346.164556
52.91,38,346.216893
52.91,38,346.244555
52.91,38,346.292561
52.91,38,346.32454
52.91,38,346.372886
52.91,38,346.405235
52.91,38,346.453076
52.91,38,346.485061
52.91,38,346.516892
52.91,38,346.588898
52.91,38,346.628443
52.91,38,346.676891
52.91,38,346.717382
52.91,38,346.757219
52.91,38,346.789557
52.91,38,346.837544
52.91,38,346.871901
52.91,38,346.917412
52.91,38,346.949418
52.91,38,347.017619
52.91,38,347.060736
52.91,38,347.117904
52.91,38,347.157215
52.91,38,347.189553
52.91,38,347.524163
52.91,38,347.555791
52.91,38,347.603328
52.91,38,347.634826
52.91,38,347.682278
52.91,38,347.719049
52.91,38,347.761275
52.91,38,347.802913
52.91,38,347.84087
52.91,38,347.872472
52.91,38,347.919657
52.91,38,347.96689
52.91,38,348.020015
52.91,38,348.062134
52.91,38,348.093765
52.91,38,348.141795
52.91,38,348.189282
52.91,38,348.220784
52.91,38,348.252582
52.91,38,348.300331
52.91,38,348.332047
52.91,38,348.379633
52.91,38,348.420915
52.91,38,348.458993
52.91,38,348.490608
52.91,38,348.537993
52.91,38,348.569585
52.91,38,348.922047
52.91,38,348.966042
52.91,38,349.01353
52.91,38,349.045134
52.91,38,349.092879
52.91,38,349.140897
52.91,38,349.188403
52.91,38,349.22235
52.91,38,349.267703
52.91,38,349.299476
52.91,38,349.331166
52.91,38,349.378548
52.91,38,349.41045
52.91,38,349.457874
52.91,38,349.489506
52.91,38,349.522718
52.91,38,349.56847
52.91,38,349.600075
52.91,38,349.647538
52.91,38,349.679222
52.91,38,349.723479
52.91,38,349.758245
52.91,38,349.789921
52.91,38,349.837513
52.91,38,349.86946
52.91,38,349.901142
52.91,38,349.948684
52.91,38,350.313918
52.91,38,350.361605
52.91,38,350.393534
52.91,38,350.425013
52.91,38,350.472443
52.91,38,350.504129
52.91,38,350.551798
52.91,38,350.59946
52.91,38,350.647283
52.91,38,350.710811
52.91,38,350.75871
52.91,38,350.806569
52.91,38,350.838307
52.91,38,350.870181
52.91,38,350.917621
52.91,38,350.964956
52.91,38,351.013448
52.91,38,351.045083
52.91,38,351.09253
52.91,38,351.126848
52.91,38,351.155882
52.91,38,351.203508
52.91,38,351.251293
52.91,38,351.298757
52.91,38,351.346262
52.91,38,351.37828
52.91,38,351.427513
52.91,38,351.758136
52.91,38,351.805934
52.91,38,351.837603
52.91,38,351.890869
52.91,38,351.900694
52.91,38,351.932179
52.91,38,351.98024
52.91,38,352.029366
52.91,38,352.075653
52.91,38,352.107253
52.91,38,352.155132
52.91,38,352.18709
52.91,38,352.234538
52.91,38,352.282214
52.91,38,352.330078
52.91,38,352.361961
52.91,38,352.40935
52.91,38,352.441236
52.91,38,352.488618
52.91,38,352.530692
52.91,38,352.567945
52.91,38,352.599537
52.91,38,352.646698
52.91,38,352.678302
52.91,38,352.741945
52.91,38,352.789654
52.91,38,352.837351
52.91,38,353.171375
52.91,38,353.219092
52.91,38,353.261729
52.91,38,353.331882
52.91,38,353.362647
52.91,38,353.410783
52.91,38,353.442804
52.91,38,353.490626
52.91,38,353.532164
52.91,38,353.569928
52.91,38,353.617376
52.91,38,353.664333
52.91,38,353.695935
52.91,38,353.743712
52.91,38,353.775367
52.91,38,353.806973
52.91,38,353.854824
52.91,38,353.886931
52.91,38,353.934748
52.91,38,353.96681
52.91,38,354.014274
52.91,38,354.045883
52.91,38,354.093429
52.91,38,354.141192
52.91,38,354.173223
52.91,38,354.204835
52.91,38,354.252228
52.91,38,354.601542
52.91,38,354.635115
52.91,38,354.680875
52.91,38,354.712456
52.91,38,354.759835
52.91,38,354.823264
52.91,38,354.870743
52.91,38,354.902337
52.91,38,354.950086
52.91,38,354.981989
52.91,38,355.0358
52.91,38,355.0769
52.91,38,355.108796
52.91,38,355.156475
52.91,38,355.188473
52.91,38,355.220107
52.91,38,355.267491
52.91,38,355.299124
52.91,38,355.335781
52.91,38,355.378803
52.91,38,355.426588
52.91,38,355.47442
52.91,38,355.506088
52.91,38,355.553889
52.91,38,355.585512
52.91,38,355.664837
52.91,38,355.696474
52.91,38,356.04501
52.91,38,356.061035
52.91,38,356.077178
52.91,38,356.093136
52.91,38,356.109122
52.91,38,356.141248
52.91,38,356.157184
52.91,38,356.172968
52.91,38,356.188901
52.91,38,356.204865
52.91,38,356.220543
52.91,38,356.236981
52.91,38,356.252326
52.91,38,356.268005
52.91,38,356.283864
52.91,38,356.299822
52.91,38,356.31568
52.91,38,356.337027
52.91,38,356.347599
52.91,38,356.363525
52.91,38,356.37959
52.91,38,356.395433
52.91,38,356.411401
52.91,38,356.437188
52.91,38,356.458963
52.91,38,356.474684
52.91,38,356.490604
52.91,38,356.792411
52.91,38,356.824025
52.91,38,356.871844
52.91,38,356.93828
52.91,38,356.982507
52.91,38,357.045996
52.91,38,357.078005
52.91,38,357.109896
52.91,38,357.157474
52.91,38,357.205332
52.91,38,357.239051
52.91,38,357.284318
52.91,38,357.315924
52.91,38,357.347584
52.91,38,357.395298
52.91,38,357.439614
52.91,38,357.490386
52.91,38,357.522211
52.91,38,357.553809
52.91,38,357.601238
52.91,38,357.674929
52.91,38,357.739757
52.91,38,357.792616
52.91,38,357.824213
52.91,38,357.871558
52.91,38,357.919735
52.91,38,357.951558
52.91,38,358.300187
52.91,38,358.34752
52.91,38,358.379124
52.91,38,358.410701
52.91,38,358.458062
52.91,38,358.521409
52.91,38,358.568863
52.91,38,358.60049
52.91,38,358.648371
52.91,38,358.680009
52.91,38,358.727474
52.91,38,358.759068
52.91,38,358.806552
52.91,38,358.842346
52.91,38,358.869788
52.91,38,358.917745
52.91,38,358.949749
52.91,38,358.997259
52.91,38,359.045273
52.91,38,359.124818
52.91,38,359.156408
52.91,38,359.203942
52.91,38,359.251564
52.91,38,359.283565
52.91,38,359.331222
52.91,38,359.378773
52.91,38,359.443186
52.91,38,359.807582
52.91,38,359.844164
52.91,38,359.87123
52.91,38,359.919005
52.91,38,359.951019
52.91,38,359.998781
52.91,38,360.046515
52.91,38,360.094393
52.91,38,360.157807
52.91,38,360.221576
52.91,38,360.269102
52.91,38,360.301152
52.91,38,360.348831
52.91,38,360.380429
52.91,38,360.427855
52.91,38,360.459432
52.91,38,360.50697
52.91,38,360.554541
52.91,38,360.61843
52.91,38,360.666128
52.91,38,360.714162
52.91,38,360.793292
52.91,38,360.857028
52.91,38,360.920283
52.91,38,360.98393
52.91,38,361.047369
52.91,38,361.110946
52.91,38,361.476439
52.91,38,361.524051
52.91,38,361.571506
52.91,38,361.619193
52.91,38,361.666887
52.91,38,361.698472
52.91,38,361.747543
52.91,38,361.777488
52.91,38,361.824902
52.91,38,361.856522
52.91,38,361.903934
52.91,38,361.947957
52.91,38,361.983626
52.91,38,362.030732
52.91,38,362.062459
52.91,38,362.109953
52.91,38,362.157437
52.905,39,362.189096
52.91,38,362.236938
52.91,38,362.284493
52.91,38,362.316077
52.91,38,362.35747
52.91,38,362.395189
52.91,38,362.426844
52.91,38,362.474305
52.91,38,362.505906
52.91,38,362.548916
52.91,38,362.856399
52.91,38,362.87251
52.91,38,362.888274
52.91,38,362.904091
52.91,38,362.920063
52.91,38,362.936177
52.91,38,362.952276
52.91,38,362.968039
52.91,38,362.983853
-3.910526,1200,364.60343
52.91,38,364.667192
52.91,38,364.730686
52.91,38,364.794193
52.91,38,364.857558
52.91,38,364.920512
52.91,38,364.968267
52.91,38,365.031386
52.91,38,365.078836
52.91,38,365.142051
52.91,38,365.189596
52.91,38,365.221598
52.91,38,365.269251
52.91,38,365.316931
52.91,38,365.76139
52.91,38,365.824413
52.91,38,365.887552
52.91,38,365.951304
52.91,38,366.01495
52.91,38,366.078177
52.91,38,366.141371
52.91,38,366.204338
52.91,38,366.267243
52.91,38,366.330379
52.91,38,366.393911
52.91,38,366.457106
52.91,38,366.520132
52.91,38,366.583338
52.91,38,366.646258
52.91,38,366.709134
52.91,38,366.772376
52.91,38,366.835977
52.91,38,366.883597
52.91,38,366.955724
52.91,38,367.010531
52.91,38,367.074147
52.91,38,367.137268
52.91,38,367.185299
52.91,38,367.23285
52.91,38,367.264645
52.91,38,367.312102
52.91,38,367.724924
52.91,38,367.788668
52.91,38,367.857988
52.91,38,367.916013
52.91,38,367.995408
52.91,38,368.043025
52.91,38,368.105676
52.91,38,368.168821
