#{"t_start": 1764996021.9306874, "env_id": "None"}
r,l,t
52.325,55,18.54784
53.045,11,18.54784
53.035,13,18.556979
53.045,11,18.556979
53.02,16,18.5636
53.0,20,18.5636
53.025,15,18.5636
53.045,11,18.579879
53.04,12,18.582985
53.01,18,18.588983
53.045,11,18.591978
53.035,13,18.595985
53.05,10,18.598991
53.045,11,18.602976
53.04,12,18.605982
53.045,11,18.608978
53.045,11,18.609983
53.05,10,18.609983
53.045,11,18.609983
53.05,10,18.609983
53.045,11,18.609983
53.045,11,18.626028
53.05,10,18.626028
53.045,11,18.626028
53.045,11,18.626028
53.035,13,18.626028
53.05,10,18.64223
53.045,11,18.64223
53.03,14,18.64223
53.05,10,18.64223
53.025,15,18.656984
53.045,11,18.745363
53.05,10,18.748358
53.03,14,18.752358
53.035,13,18.75536
53.035,13,18.75736
53.04,12,18.75736
53.05,10,18.75736
53.045,11,18.75736
53.045,11,18.75736
52.995,21,18.773104
53.045,11,18.773104
53.045,11,18.773104
53.045,11,18.773104
53.04,12,18.789242
53.05,10,18.789242
52.955,29,18.789242
53.04,12,18.805412
53.04,12,18.805412
53.03,14,18.805412
53.045,11,18.805412
53.05,10,18.805412
53.04,12,18.824812
53.01,18,18.829757
53.035,13,18.832766
53.045,11,18.83677
53.045,11,18.840059
53.04,12,18.844026
53.05,10,18.846007
53.03,14,18.851017
53.05,10,18.853015
51.615,77,18.87215
53.045,11,18.87215
53.035,13,18.87215
53.045,11,18.87215
53.05,10,18.888237
53.045,11,18.888237
53.045,11,18.888237
53.05,10,18.888237
53.05,10,18.888237
53.03,14,18.904451
53.05,10,18.904451
53.05,10,18.904451
53.045,11,18.904451
53.04,12,18.904451
53.03,14,18.920936
53.04,12,18.922084
53.05,10,18.922084
53.04,12,18.922084
53.05,10,18.922084
53.045,11,18.922084
53.045,11,18.938236
53.01,18,18.938236
53.025,15,18.938236
53.045,11,18.938236
53.045,11,18.954461
53.035,13,18.957962
53.05,10,18.957962
53.045,11,18.957962
53.045,11,18.957962
53.045,11,18.972759
53.02,16,18.976771
53.05,10,18.980783
53.05,10,18.982788
53.01,18,18.988744
53.04,12,18.992757
53.045,11,18.994763
52.89,42,19.002529
53.045,11,19.002529
53.05,10,19.002529
53.04,12,19.002529
53.045,11,19.020134
53.04,12,19.024255
53.05,10,19.026258
53.0,20,19.031251
53.035,13,19.031251
53.03,14,19.031251
53.04,12,19.129746
53.04,12,19.132745
53.025,15,19.136744
53.035,13,19.140746
53.04,12,19.144007
53.045,11,19.148006
53.04,12,19.151006
53.045,11,19.154005
53.035,13,19.157792
53.05,10,19.160822
53.045,11,19.16482
53.045,11,19.167821
53.045,11,19.17082
53.05,10,19.172824
53.045,11,19.172824
53.05,10,19.172824
53.01,18,19.172824
53.04,12,19.188872
53.05,10,19.191076
53.045,11,19.191076
53.045,11,19.191076
53.045,11,19.191076
53.05,10,19.191076
53.035,13,19.206884
52.995,21,19.21031
52.96,28,19.223058
53.05,10,19.227414
53.05,10,19.230411
53.035,13,19.233406
53.04,12,19.237413
53.045,11,19.24033
53.035,13,19.244539
53.025,15,19.248534
53.04,12,19.252532
53.05,10,19.254927
53.04,12,19.257938
53.05,10,19.257938
52.99,22,19.257938
53.045,11,19.257938
53.05,10,19.273812
53.05,10,19.273812
53.025,15,19.273812
53.05,10,19.273812
53.04,12,19.273812
53.035,13,19.289666
53.04,12,19.289666
53.05,10,19.289666
53.045,11,19.289666
53.035,13,19.289666
53.045,11,19.305645
53.05,10,19.305645
53.04,12,19.305645
53.04,12,19.305645
53.05,10,19.305645
53.045,11,19.321813
53.05,10,19.321813
53.045,11,19.321813
53.03,14,19.321813
52.905,39,19.337889
53.045,11,19.337889
53.035,13,19.337889
53.05,10,19.35482
53.05,10,19.358093
53.025,15,19.362209
53.025,15,19.366212
53.025,15,19.371221
53.04,12,19.373814
53.045,11,19.378066
53.035,13,19.382065
53.035,13,19.385066
53.04,12,19.389066
53.045,11,19.390634
53.005,19,19.390634
53.04,12,19.390634
53.02,16,19.390634
53.045,11,19.406404
53.05,10,19.406404
53.045,11,19.406404
53.04,12,19.406404
53.05,10,19.406404
53.04,12,19.422577
53.05,10,19.422577
53.05,10,19.517168
53.05,10,19.519175
52.95,30,19.5272
53.05,10,19.531213
53.005,19,19.536976
53.045,11,19.540989
53.04,12,19.545002
53.045,11,19.548756
53.05,10,19.550763
53.05,10,19.554776
51.98,64,19.574653
53.01,18,19.578659
53.04,12,19.578659
53.05,10,19.578659
53.035,13,19.578659
53.05,10,19.578659
53.05,10,19.59472
53.045,11,19.595905
53.04,12,19.595905
53.045,11,19.595905
53.045,11,19.595905
53.05,10,19.610595
53.045,11,19.610595
53.045,11,19.610595
53.045,11,19.610595
53.02,16,19.610595
53.05,10,19.626633
53.035,13,19.626633
53.045,11,19.626633
53.045,11,19.626633
53.045,11,19.626633
53.045,11,19.642632
53.045,11,19.642632
53.045,11,19.642632
53.05,10,19.642632
53.05,10,19.642632
53.03,14,19.658651
53.04,12,19.662248
52.935,33,19.672247
53.035,13,19.67545
53.03,14,19.679451
53.045,11,19.682446
53.03,14,19.686447
53.04,12,19.687448
53.04,12,19.687448
53.05,10,19.687448
52.91,38,19.706788
53.045,11,19.710095
53.04,12,19.712838
53.045,11,19.71685
53.04,12,19.720862
53.04,12,19.724887
53.05,10,19.727776
53.045,11,19.730791
53.04,12,19.73379
53.045,11,19.73679
53.05,10,19.740457
53.05,10,19.742798
53.045,11,19.745836
53.045,11,19.748836
53.045,11,19.751837
53.05,10,19.754836
53.05,10,19.757093
53.05,10,19.760291
53.045,11,19.764445
53.045,11,19.767376
52.915,37,19.774418
53.01,18,19.774418
53.04,12,19.774418
53.05,10,19.774418
53.05,10,19.790344
53.035,13,19.790344
53.045,11,19.790344
53.05,10,19.790344
53.04,12,19.790344
53.045,11,19.806469
53.045,11,19.897202
53.05,10,19.900203
53.04,12,19.904202
53.045,11,19.907203
53.03,14,19.907203
53.05,10,19.907203
53.05,10,19.907203
53.02,16,19.907203
53.04,12,19.923379
53.045,11,19.926009
53.045,11,19.926009
53.05,10,19.926009
53.035,13,19.926009
52.945,31,19.939432
53.045,11,19.939432
53.04,12,19.939432
53.05,10,19.95565
53.05,10,19.958658
53.045,11,19.958658
53.015,17,19.958658
53.02,16,19.958658
53.045,11,19.971837
53.04,12,19.971837
53.05,10,19.971837
53.05,10,19.971837
53.04,12,19.971837
53.05,10,19.990111
53.05,10,19.993122
53.045,11,19.996125
53.05,10,19.999129
53.045,11,20.002317
53.04,12,20.005318
53.05,10,20.008318
53.05,10,20.011312
53.04,12,20.015318
53.05,10,20.015318
52.975,25,20.015318
53.05,10,20.015318
53.04,12,20.031126
53.05,10,20.035134
53.01,18,20.03888
53.05,10,20.03888
53.03,14,20.047169
53.045,11,20.047169
53.045,11,20.047169
53.045,11,20.047169
53.05,10,20.059006
53.045,11,20.059006
53.05,10,20.063138
53.05,10,20.063138
53.05,10,20.063138
53.045,11,20.063138
53.045,11,20.063138
53.05,10,20.078879
53.035,13,20.078879
53.05,10,20.078879
53.05,10,20.078879
53.04,12,20.078879
53.03,14,20.094705
53.05,10,20.094705
53.025,15,20.094705
52.935,33,20.114331
53.05,10,20.117331
53.045,11,20.120335
53.05,10,20.123335
53.025,15,20.127354
53.045,11,20.130354
53.05,10,20.133353
53.045,11,20.13647
53.05,10,20.139468
53.05,10,20.142463
53.035,13,20.146363
53.05,10,20.149476
53.04,12,20.15247
53.03,14,20.156472
53.04,12,20.160268
53.04,12,20.163265
53.045,11,20.167274
53.05,10,20.170281
53.05,10,20.172275
53.05,10,20.172275
53.035,13,20.172275
53.05,10,20.172275
53.05,10,20.172275
53.045,11,20.188304
53.04,12,20.191613
53.045,11,20.272084
53.05,10,20.272084
53.04,12,20.288021
53.04,12,20.288021
53.05,10,20.288021
53.035,13,20.288021
53.045,11,20.288021
53.05,10,20.303989
52.975,25,20.303989
53.045,11,20.303989
53.045,11,20.303989
53.04,12,20.319769
53.04,12,20.319769
53.045,11,20.319769
53.045,11,20.319769
53.045,11,20.33602
53.05,10,20.338129
53.045,11,20.342138
53.045,11,20.344123
52.915,37,20.344123
53.05,10,20.344123
53.05,10,20.359577
53.045,11,20.359577
53.045,11,20.359577
53.045,11,20.359577
53.05,10,20.359577
53.045,11,20.375692
53.04,12,20.375692
53.05,10,20.375692
53.005,19,20.375692
53.05,10,20.391883
53.05,10,20.391883
53.02,16,20.391883
52.8,60,20.408836
53.045,11,20.408836
53.05,10,20.423825
53.05,10,20.427031
53.045,11,20.430035
53.02,16,20.43503
53.02,16,20.43998
53.05,10,20.443033
53.01,18,20.448138
53.05,10,20.451176
53.05,10,20.454144
53.05,10,20.457037
53.05,10,20.45962
53.045,11,20.463634
53.045,11,20.46564
53.045,11,20.469653
53.05,10,20.473075
53.05,10,20.473075
53.05,10,20.473075
53.05,10,20.473075
53.04,12,20.473075
53.045,11,20.473075
53.04,12,20.48899
53.045,11,20.495344
53.05,10,20.497349
53.045,11,20.501361
53.045,11,20.505115
53.04,12,20.505115
53.05,10,20.505115
53.04,12,20.505115
53.02,16,20.505115
53.045,11,20.521045
53.045,11,20.521045
53.045,11,20.521045
53.05,10,20.521045
53.045,11,20.521045
53.045,11,20.537169
53.05,10,20.540396
53.045,11,20.543411
53.05,10,20.546524
53.045,11,20.549674
53.05,10,20.551671
53.035,13,20.555666
53.04,12,20.559674
53.05,10,20.562425
53.05,10,20.563418
53.045,11,20.563418
53.05,10,20.563418
53.03,14,20.563418
53.05,10,20.563418
53.04,12,20.667214
53.045,11,20.670213
53.04,12,20.672213
53.05,10,20.672213
53.05,10,20.672213
53.04,12,20.672213
53.04,12,20.672213
53.04,12,20.689091
53.04,12,20.691431
53.045,11,20.691431
53.045,11,20.691431
53.045,11,20.691431
53.05,10,20.691431
53.045,11,20.7093
53.04,12,20.712308
53.045,11,20.716295
53.04,12,20.719313
53.05,10,20.722307
53.05,10,20.725432
52.95,30,20.734439
53.045,11,20.737433
53.045,11,20.740315
53.05,10,20.740315
53.045,11,20.740315
53.05,10,20.740315
52.685,83,20.773225
53.045,11,20.776339
53.05,10,20.779333
53.05,10,20.781332
53.035,13,20.781332
53.05,10,20.781332
53.05,10,20.781332
53.045,11,20.781332
53.05,10,20.797106
53.05,10,20.797106
53.035,13,20.797106
53.045,11,20.797106
53.045,11,20.797106
53.05,10,20.813092
53.05,10,20.813092
53.05,10,20.813092
53.035,13,20.813092
53.05,10,20.813092
53.035,13,20.830659
53.05,10,20.839232
53.045,11,20.845037
53.05,10,20.845037
53.045,11,20.845037
53.04,12,20.845037
53.045,11,20.845037
53.045,11,20.85977
53.04,12,20.864208
53.025,15,20.868327
53.05,10,20.871307
53.05,10,20.874326
53.05,10,20.876327
53.03,14,20.88131
53.05,10,20.884313
53.05,10,20.886319
53.045,11,20.890327
53.035,13,20.890327
53.05,10,20.890327
53.05,10,20.890327
53.04,12,20.890327
53.04,12,20.906099
53.045,11,20.910109
53.05,10,20.912112
53.045,11,20.915857
53.035,13,20.915857
53.045,11,20.922069
53.045,11,20.922069
53.045,11,20.922069
53.045,11,20.922069
53.045,11,20.922069
53.04,12,20.940356
53.025,15,20.944478
53.05,10,20.947599
52.885,43,20.960043
53.045,11,20.962768
53.04,12,20.966772
53.045,11,20.969776
53.05,10,21.04759
53.045,11,21.059946
53.045,11,21.061953
53.05,10,21.065607
53.05,10,21.067614
53.035,13,21.071628
53.05,10,21.07564
53.05,10,21.079395
53.05,10,21.081401
53.05,10,21.085414
53.05,10,21.089427
53.05,10,21.091434
53.045,11,21.096537
53.035,13,21.099536
53.04,12,21.103533
53.05,10,21.105528
53.02,16,21.109538
53.045,11,21.109538
53.05,10,21.109538
53.04,12,21.109538
53.045,11,21.109538
53.005,19,21.127539
53.05,10,21.131546
53.05,10,21.131546
53.045,11,21.131546
53.05,10,21.131546
53.04,12,21.14162
53.05,10,21.14162
53.035,13,21.14162
53.045,11,21.14162
53.045,11,21.14162
53.05,10,21.159074
53.045,11,21.162582
53.04,12,21.165698
53.05,10,21.168689
53.05,10,21.171694
52.92,36,21.182052
53.04,12,21.185054
53.045,11,21.188052
53.045,11,21.19194
53.05,10,21.194064
53.045,11,21.198053
53.05,10,21.201049
53.05,10,21.203052
53.04,12,21.207395
53.05,10,21.210495
53.035,13,21.213505
53.05,10,21.216518
53.045,11,21.219507
53.05,10,21.2225
53.035,13,21.2263
53.045,11,21.229305
53.05,10,21.232299
53.045,11,21.236301
53.05,10,21.238291
53.045,11,21.24129
53.045,11,21.24129
53.05,10,21.24129
53.05,10,21.24129
53.045,11,21.24129
53.05,10,21.256953
53.05,10,21.260625
53.04,12,21.260625
53.05,10,21.260625
53.045,11,21.260625
53.045,11,21.272784
53.045,11,21.272784
53.05,10,21.272784
53.045,11,21.272784
53.045,11,21.272784
53.05,10,21.288982
53.03,14,21.299151
53.05,10,21.301157
53.05,10,21.303164
53.05,10,21.306996
53.04,12,21.311008
53.045,11,21.313015
53.04,12,21.317026
53.03,14,21.32078
53.05,10,21.32078
53.04,12,21.32078
53.045,11,21.32078
53.05,10,21.32078
53.05,10,21.33658
53.05,10,21.340442
53.04,12,21.342445
53.035,13,21.344187
53.04,12,21.344187
53.05,10,21.352604
53.025,15,21.358675
53.05,10,21.437612
53.05,10,21.450931
53.045,11,21.452939
53.04,12,21.456954
53.045,11,21.46097
53.04,12,21.464984
53.05,10,21.469797
53.045,11,21.474294
53.045,11,21.476652
53.045,11,21.480114
53.045,11,21.483252
53.05,10,21.486259
53.05,10,21.489259
53.04,12,21.492826
53.05,10,21.494825
53.05,10,21.497826
53.05,10,21.500826
53.045,11,21.503826
53.04,12,21.506829
53.05,10,21.507827
53.05,10,21.507827
53.05,10,21.507827
53.05,10,21.507827
53.05,10,21.507827
53.045,11,21.523626
53.04,12,21.523626
53.04,12,21.523626
53.045,11,21.523626
53.05,10,21.523626
53.045,11,21.539861
53.05,10,21.543869
53.045,11,21.545612
53.045,11,21.547615
53.05,10,21.547615
53.045,11,21.55585
53.05,10,21.55585
53.05,10,21.561095
53.045,11,21.561095
53.05,10,21.561095
53.05,10,21.561095
53.05,10,21.571719
53.05,10,21.571719
53.04,12,21.571719
53.05,10,21.571719
53.045,11,21.571719
53.045,11,21.587847
53.05,10,21.587847
53.04,12,21.587847
53.045,11,21.587847
53.045,11,21.587847
53.025,15,21.606094
53.05,10,21.606094
53.035,13,21.606094
53.05,10,21.606094
53.045,11,21.606094
53.05,10,21.620244
53.05,10,21.620244
53.05,10,21.620244
53.05,10,21.620244
53.04,12,21.620244
53.04,12,21.63669
53.05,10,21.639827
53.045,11,21.642812
53.05,10,21.645812
53.05,10,21.648922
53.035,13,21.65293
53.045,11,21.655934
53.045,11,21.659115
53.045,11,21.66173
53.05,10,21.664839
53.05,10,21.667845
53.05,10,21.670845
53.05,10,21.672844
53.05,10,21.672844
53.05,10,21.672844
53.05,10,21.672844
53.05,10,21.672844
53.05,10,21.672844
53.05,10,21.691118
53.05,10,21.694113
53.05,10,21.697124
53.045,11,21.700117
53.045,11,21.703115
53.04,12,21.707118
53.04,12,21.711091
53.045,11,21.713094
53.05,10,21.716576
53.045,11,21.718316
53.05,10,21.723883
53.04,12,21.727996
53.05,10,21.731002
53.045,11,21.734019
53.045,11,21.736996
53.04,12,21.740708
53.045,11,21.74377
53.05,10,21.746776
53.05,10,21.830881
53.05,10,21.832887
53.04,12,21.836901
53.05,10,21.840416
53.035,13,21.844432
53.05,10,21.848446
53.05,10,21.85246
53.045,11,21.856217
53.05,10,21.858224
53.05,10,21.861237
53.015,17,21.867256
53.045,11,21.871269
53.05,10,21.874249
53.05,10,21.878262
53.05,10,21.880268
53.05,10,21.884282
53.045,11,21.888036
53.04,12,21.89205
53.045,11,21.894056
53.05,10,21.898074
53.045,11,21.902087
53.05,10,21.903835
53.05,10,21.903835
53.04,12,21.903835
53.05,10,21.903835
53.05,10,21.919925
53.05,10,21.919925
53.045,11,21.919925
53.05,10,21.919925
53.045,11,21.919925
53.05,10,21.919925
53.05,10,21.935939
53.045,11,21.935939
53.05,10,21.935939
53.05,10,21.935939
53.045,11,21.935939
53.05,10,21.935939
53.045,11,21.951733
53.035,13,21.951733
53.04,12,21.951733
53.045,11,21.961637
53.05,10,21.961637
53.045,11,21.969896
53.05,10,21.971901
53.05,10,21.973905
53.045,11,21.978553
53.05,10,21.981683
53.05,10,21.985482
53.05,10,21.988913
53.05,10,21.988913
53.035,13,21.988913
53.05,10,21.988913
53.045,11,22.000932
53.045,11,22.000932
53.05,10,22.007162
53.05,10,22.010331
53.045,11,22.013333
53.045,11,22.016333
53.045,11,22.021714
53.05,10,22.026032
53.05,10,22.029032
53.05,10,22.032033
53.05,10,22.035033
53.03,14,22.039033
53.05,10,22.042033
53.05,10,22.045033
53.04,12,22.048334
53.045,11,22.051333
53.04,12,22.055333
53.02,16,22.059333
53.04,12,22.062845
53.05,10,22.062845
53.05,10,22.062845
53.05,10,22.062845
53.05,10,22.062845
53.05,10,22.062845
53.05,10,22.080778
53.05,10,22.082785
53.045,11,22.086797
53.05,10,22.088808
53.04,12,22.092819
53.045,11,22.096573
53.05,10,22.098579
53.04,12,22.102591
53.045,11,22.104597
53.05,10,22.106603
53.045,11,22.110356
53.045,11,22.114369
53.05,10,22.116374
53.05,10,22.118381
53.05,10,22.122393
53.05,10,22.124399
53.04,12,22.126146
53.05,10,22.126146
53.05,10,22.126146
53.05,10,22.226818
53.05,10,22.229818
53.05,10,22.232818
53.04,12,22.237819
53.04,12,22.240823
53.045,11,22.240823
53.035,13,22.240823
53.04,12,22.240823
53.05,10,22.240823
53.04,12,22.256982
53.045,11,22.261993
53.05,10,22.261993
53.05,10,22.261993
53.045,11,22.261993
53.05,10,22.273147
53.045,11,22.273147
53.05,10,22.273147
53.05,10,22.273147
53.05,10,22.273147
53.035,13,22.273147
53.05,10,22.289094
53.05,10,22.289094
53.05,10,22.289094
53.05,10,22.289094
53.05,10,22.289094
53.05,10,22.30602
53.05,10,22.308029
53.05,10,22.312043
53.04,12,22.316055
53.05,10,22.318066
53.05,10,22.320072
53.045,11,22.325879
53.045,11,22.325879
53.05,10,22.325879
53.045,11,22.325879
52.59,102,22.362125
53.045,11,22.366139
53.05,10,22.369894
53.05,10,22.371901
53.035,13,22.375915
53.05,10,22.379929
53.05,10,22.381936
53.05,10,22.386116
53.045,11,22.389002
53.05,10,22.391096
53.05,10,22.394401
52.925,35,22.400427
53.05,10,22.406933
53.045,11,22.406933
53.045,11,22.406933
53.05,10,22.406933
53.035,13,22.406933
53.04,12,22.422693
53.05,10,22.422693
53.045,11,22.422693
53.05,10,22.422693
53.045,11,22.422693
53.05,10,22.422693
53.045,11,22.438805
53.05,10,22.438805
53.045,11,22.438805
53.045,11,22.438805
53.05,10,22.438805
53.045,11,22.454928
53.045,11,22.457569
53.045,11,22.459579
53.045,11,22.4641
53.05,10,22.466107
53.05,10,22.468114
53.05,10,22.470123
53.045,11,22.470123
53.025,15,22.470123
53.05,10,22.470123
53.05,10,22.470123
53.05,10,22.488811
53.05,10,22.49081
53.045,11,22.493807
53.04,12,22.497812
53.05,10,22.499817
53.04,12,22.503423
53.045,11,22.503423
53.04,12,22.503423
53.05,10,22.503423
53.05,10,22.515723
53.045,11,22.515723
53.05,10,22.606122
53.045,11,22.606122
53.045,11,22.606122
53.045,11,22.622151
53.05,10,22.622151
53.04,12,22.622151
53.05,10,22.622151
53.05,10,22.622151
53.045,11,22.637945
53.05,10,22.637945
53.05,10,22.637945
53.035,13,22.637945
53.04,12,22.653911
53.045,11,22.653911
53.045,11,22.653911
53.05,10,22.662416
53.05,10,22.662416
53.04,12,22.670043
53.04,12,22.670043
53.045,11,22.670043
53.05,10,22.670043
53.04,12,22.686249
53.05,10,22.68942
53.045,11,22.69353
53.045,11,22.696521
52.925,35,22.707423
53.045,11,22.711524
52.92,36,22.722526
53.04,12,22.724536
53.04,12,22.724536
53.05,10,22.724536
53.04,12,22.724536
53.045,11,22.740436
53.045,11,22.740436
53.05,10,22.740436
53.05,10,22.740436
53.05,10,22.740436
53.04,12,22.756288
53.035,13,22.756288
53.05,10,22.762788
53.05,10,22.762788
53.04,12,22.762788
53.05,10,22.762788
52.95,30,22.77243
53.045,11,22.77243
53.045,11,22.77243
53.045,11,22.789029
53.05,10,22.792142
53.05,10,22.794142
53.05,10,22.797144
53.045,11,22.800143
53.045,11,22.803147
53.045,11,22.806142
53.04,12,22.810138
53.05,10,22.812454
53.05,10,22.815563
53.05,10,22.817561
53.05,10,22.820505
53.05,10,22.823559
53.05,10,22.826557
53.05,10,22.828557
53.05,10,22.828557
53.05,10,22.828557
52.97,26,22.828557
53.05,10,22.844512
53.05,10,22.844512
53.05,10,22.844512
53.05,10,22.844512
53.05,10,22.844512
53.045,11,22.860274
53.045,11,22.862946
53.045,11,22.862946
53.05,10,22.862946
53.035,13,22.862946
53.05,10,22.862946
53.05,10,22.876117
53.05,10,22.876117
53.045,11,22.876117
53.045,11,22.876117
53.05,10,22.876117
53.05,10,22.89228
53.05,10,22.89228
52.85,50,22.909657
53.045,11,22.912669
53.045,11,23.000915
53.05,10,23.009779
53.05,10,23.011785
53.05,10,23.015799
53.04,12,23.018812
53.04,12,23.022827
53.05,10,23.02684
53.04,12,23.030853
53.05,10,23.03503
53.05,10,23.03802
53.05,10,23.040994
53.05,10,23.044006
53.05,10,23.045994
53.04,12,23.046994
53.045,11,23.046994
53.025,15,23.046994
53.045,11,23.046994
53.04,12,23.062974
53.04,12,23.064894
53.05,10,23.064894
53.045,11,23.064894
53.05,10,23.076
53.05,10,23.078
53.035,13,23.081999
53.04,12,23.086
53.045,11,23.089003
53.04,12,23.091997
53.05,10,23.095013
53.05,10,23.097998
53.05,10,23.101015
53.05,10,23.103997
53.05,10,23.10601
53.045,11,23.10801
53.045,11,23.10801
53.045,11,23.10801
53.045,11,23.10801
53.05,10,23.10801
53.05,10,23.123673
53.04,12,23.123673
53.045,11,23.123673
53.045,11,23.135293
53.05,10,23.137299
53.05,10,23.139305
53.045,11,23.14514
53.05,10,23.147146
53.05,10,23.151163
53.05,10,23.153169
53.05,10,23.157578
53.045,11,23.160552
53.05,10,23.163151
53.045,11,23.167265
52.99,22,23.173264
53.045,11,23.176272
53.05,10,23.178264
53.045,11,23.181263
53.05,10,23.184269
53.05,10,23.187573
53.05,10,23.190804
53.03,14,23.194937
53.05,10,23.19791
53.05,10,23.200917
53.05,10,23.203918
53.05,10,23.206816
53.05,10,23.209908
53.05,10,23.211922
53.05,10,23.214911
53.045,11,23.217916
53.05,10,23.220913
53.045,11,23.224341
53.05,10,23.226457
53.04,12,23.230457
53.05,10,23.232462
53.05,10,23.235448
53.05,10,23.238462
53.05,10,23.241449
53.045,11,23.244457
53.045,11,23.247448
53.05,10,23.249581
53.045,11,23.253052
53.05,10,23.256036
53.05,10,23.259038
53.05,10,23.262043
53.045,11,23.264772
53.04,12,23.265769
53.045,11,23.265769
53.0,20,23.265769
53.035,13,23.265769
53.05,10,23.281543
53.045,11,23.281543
53.05,10,23.281543
53.045,11,23.281543
53.045,11,23.297279
53.05,10,23.297279
53.04,12,23.297279
53.05,10,23.402111
53.03,14,23.406546
53.05,10,23.406546
53.04,12,23.406546
53.045,11,23.406546
53.05,10,23.406546
53.05,10,23.422304
53.045,11,23.422304
53.045,11,23.422304
53.045,11,23.422304
53.05,10,23.422304
53.045,11,23.438135
53.05,10,23.438135
53.05,10,23.438135
53.04,12,23.438135
53.05,10,23.454302
53.05,10,23.456312
53.045,11,23.456312
53.045,11,23.463929
53.045,11,23.463929
53.05,10,23.470375
53.045,11,23.474473
53.05,10,23.477423
53.045,11,23.481392
53.05,10,23.484489
53.045,11,23.484489
